id,created_at,text
1219731038928297985,2020-01-21 21:18:35,b'Drama Teachers Play Charades https://t.co/qEKfe99Iyd'
1219724293971628037,2020-01-21 20:51:47,b'These 3D Tattoos Are So Mind Blowing https://t.co/x3o0gSvpNT'
1219683831667621888,2020-01-21 18:11:00,b'21 Genius Fruit and Veggie Hacks https://t.co/kdhwwvG7hl'
1219637273907671040,2020-01-21 15:06:00,b'4 Fancy Cakes To Impress Your Guests https://t.co/pXqRsChHNz'
1219591407708655616,2020-01-21 12:03:45,b'4 Unexpected Cooking Tricks https://t.co/Spzx1FZkKO'
1219395347870515200,2020-01-20 23:04:40,b'Sweet &amp; Savory Tricks https://t.co/LDonh8jvVy'
1219321203032240128,2020-01-20 18:10:03,b'4 New Ways To Make Pizzas https://t.co/PvVzyJpHKj'
1219274849673261056,2020-01-20 15:05:51,b'Psychology Tricks That Actually Work https://t.co/crzG9Ud1pl'
1219230098882285569,2020-01-20 12:08:02,b'7 Practical Sponge Hacks https://t.co/GmMJK2UcFK'
1219034240207278082,2020-01-19 23:09:46,b'5 Easy Side Table Projects https://t.co/MZRntfESKi'
1218913361443926016,2020-01-19 15:09:26,b'Plan With Me: Cute Australian Animals February Bullet Journal Set Up https://t.co/YFIaCb8hXW'
1218867804868358146,2020-01-19 12:08:24,b'Hacks And Tips For Anyone Who Loves To Bake https://t.co/Kh3ZKe9gnZ'
1218671965545926666,2020-01-18 23:10:13,b'Watercolor Art Is So Soothing https://t.co/ykoAoeLKWO'
1218551401187618816,2020-01-18 15:11:08,b'7 Ways To Organize Your Garage https://t.co/l7sHsfY7kC'
1218506068244025344,2020-01-18 12:11:00,b'5 DIY Soaps You Need To Try https://t.co/hkEr5DDILg'
